Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:38:05+00:00
Date,29/05/2026
Time,06/38/05
Session Index,2
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.639
Incomplete lap, 6.004, sectors, 0,0,0,0,6.004
Lap 1, 46.15, sectors, 9.027,18.434,11.503,0,7.186
Lap 2, 43.729, sectors, 7.716,17.729,11.238,0,7.046
Lap 3, 43.7, sectors, 7.902,17.608,11.118,0,7.072
Lap 4, 42.975, sectors, 7.637,17.406,10.983,0,6.949
Lap 5, 43.054, sectors, 7.703,17.209,11.265,0,6.877
Lap 6, 42.828, sectors, 7.616,17.382,10.924,0,6.906
Lap 7, 42.901, sectors, 7.581,17.408,11.042,0,6.870
Lap 8, 42.961, sectors, 7.661,17.363,11.043,0,6.894
Lap 9, 43.165, sectors, 7.798,17.44,10.939,0,6.988
Lap 10, 42.76, sectors, 7.546,17.404,10.906,0,6.904
Lap 11, 42.78, sectors, 7.648,17.319,10.929,0,6.884
Lap 12, 44.157, sectors, 7.573,18.269,11.467,0,6.848
Lap 13, 42.639, sectors, 7.519,17.206,11.117,0,6.797
Lap 14, 42.879, sectors, 7.6,17.398,11.129,0,6.752
Incomplete lap, 66.218, sectors, 7.503,17.203,11.305,0,30.207

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
3562,2026-05-29T18:44:02.000Z,50.3730679,30.4649314,176.8,8.64,-0.051,0.418,0.958,9,250.12
3563,2026-05-29T18:44:02.100Z,50.3730663,30.4649203,176.8,8.12,-0.089,0.336,1.194,9,255.77
3564,2026-05-29T18:44:02.200Z,50.3730659,30.4649093,176.8,7.81,-0.084,0.324,1.251,9,265.00
3565,2026-05-29T18:44:02.300Z,50.3730656,30.4648978,176.8,8.18,-0.102,0.372,1.079,9,266.79
3566,2026-05-29T18:44:02.400Z,50.3730668,30.4648859,176.9,8.31,-0.248,0.048,1.236,9,276.93
3567,2026-05-29T18:44:02.500Z,50.3730683,30.4648768,176.7,7.01,-0.334,0.203,1.258,9,281.41
3568,2026-05-29T18:44:02.600Z,50.3730706,30.4648656,176.8,8.07,-0.120,0.089,1.195,9,286.26
3569,2026-05-29T18:44:02.700Z,50.3730743,30.4648571,176.8,7.35,-0.044,0.017,1.042,9,297.44
3570,2026-05-29T18:44:02.800Z,50.3730780,30.4648479,176.8,7.60,0.124,-0.242,1.197,9,300.32
3571,2026-05-29T18:44:02.900Z,50.3730835,30.4648413,176.8,7.46,0.324,-0.132,0.984,9,315.87
3572,2026-05-29T18:44:03.000Z,50.3730888,30.4648348,176.8,7.55,0.419,-0.561,1.138,9,321.10
3573,2026-05-29T18:44:03.100Z,50.3730952,30.4648294,176.8,7.90,0.224,-0.512,1.034,9,330.04
3574,2026-05-29T18:44:03.200Z,50.3731014,30.4648248,176.7,7.85,0.055,-0.661,1.276,9,334.34
3575,2026-05-29T18:44:03.300Z,50.3731084,30.4648217,176.7,7.98,-0.025,-0.606,1.177,9,343.19
3576,2026-05-29T18:44:03.400Z,50.3731157,30.4648193,176.7,8.19,0.019,-0.571,1.272,9,347.86
3577,2026-05-29T18:44:03.500Z,50.3731232,30.4648181,176.8,8.29,-0.015,-0.460,1.090,9,353.63
3578,2026-05-29T18:44:03.600Z,50.3731309,30.4648178,176.7,8.63,-0.086,-0.449,1.176,9,357.99
3579,2026-05-29T18:44:03.700Z,50.3731387,30.4648183,176.7,8.53,-0.026,-0.342,1.166,9,2.28
3580,2026-05-29T18:44:03.800Z,50.3731467,30.4648200,176.8,8.88,0.005,-0.291,1.208,9,7.37
3581,2026-05-29T18:44:03.900Z,50.3731547,30.4648225,176.8,9.02,-0.104,-0.229,1.195,9,11.08
3582,2026-05-29T18:44:04.000Z,50.3731628,30.4648255,176.8,9.18,-0.152,-0.212,1.272,9,13.37
3583,2026-05-29T18:44:04.100Z,50.3731709,30.4648288,176.8,9.32,-0.189,-0.147,1.141,9,14.31
3584,2026-05-29T18:44:04.200Z,50.3731792,30.4648321,176.8,9.44,-0.234,-0.113,1.058,9,14.46
3585,2026-05-29T18:44:04.300Z,50.3731877,30.4648356,176.7,9.83,-0.263,0.006,0.990,9,14.17
3586,2026-05-29T18:44:04.400Z,50.3731965,30.4648384,176.8,9.79,-0.238,0.109,0.955,9,12.24
3587,2026-05-29T18:44:04.500Z,50.3732051,30.4648406,176.8,9.81,-0.268,0.219,0.854,9,9.21
3588,2026-05-29T18:44:04.600Z,50.3732141,30.4648421,176.8,9.97,-0.253,0.390,0.876,9,6.07
3589,2026-05-29T18:44:04.700Z,50.3732227,30.4648415,176.8,9.68,-0.251,0.515,0.834,9,358.06
3590,2026-05-29T18:44:04.800Z,50.3732313,30.4648404,176.8,9.63,-0.158,0.574,0.783,9,355.52
3591,2026-05-29T18:44:04.900Z,50.3732397,30.4648374,176.8,9.60,-0.124,0.705,0.758,9,348.02
3592,2026-05-29T18:44:05.000Z,50.3732479,30.4648335,176.8,9.56,-0.154,0.714,0.801,9,343.24
3593,2026-05-29T18:44:05.100Z,50.3732554,30.4648282,176.8,9.23,-0.055,0.822,0.756,9,335.93
3594,2026-05-29T18:44:05.200Z,50.3732621,30.4648210,176.8,9.06,-0.116,0.975,0.786,9,326.31
3595,2026-05-29T18:44:05.300Z,50.3732683,30.4648132,176.8,8.88,-0.221,1.125,0.837,9,322.14
3596,2026-05-29T18:44:05.400Z,50.3732737,30.4648047,176.8,8.58,-0.325,1.161,0.893,9,314.97
3597,2026-05-29T18:44:05.500Z,50.3732781,30.4647949,176.8,8.56,-0.282,1.313,0.844,9,306.24
3598,2026-05-29T18:44:05.600Z,50.3732819,30.4647850,176.8,8.23,-0.648,1.378,0.909,9,302.25
3599,2026-05-29T18:44:05.700Z,50.3732843,30.4647738,176.7,8.37,-0.606,1.300,0.861,9,290.44
3600,2026-05-29T18:44:05.800Z,50.3732864,30.4647631,176.8,7.89,-0.782,1.317,0.890,9,287.42
3601,2026-05-29T18:44:05.900Z,50.3732876,30.4647519,176.7,8.07,-0.893,1.231,0.856,9,280.82
3602,2026-05-29T18:44:06.000Z,50.3732875,30.4647409,176.7,7.73,-0.829,1.310,0.735,9,270.98
3603,2026-05-29T18:44:06.100Z,50.3732864,30.4647295,176.7,8.16,-0.675,1.184,0.696,9,262.41
3604,2026-05-29T18:44:06.200Z,50.3732846,30.4647188,176.7,7.83,-0.706,1.319,0.761,9,256.36
3605,2026-05-29T18:44:06.300Z,50.3732819,30.4647083,176.8,7.95,-0.596,1.255,0.704,9,249.66
3606,2026-05-29T18:44:06.400Z,50.3732781,30.4646984,176.8,8.17,-0.320,1.288,0.704,9,239.82
3607,2026-05-29T18:44:06.500Z,50.3732742,30.4646883,176.7,8.36,-0.388,1.053,0.817,9,239.42
3608,2026-05-29T18:44:06.600Z,50.3732696,30.4646789,176.7,8.38,-0.283,0.929,0.927,9,233.13
3609,2026-05-29T18:44:06.700Z,50.3732646,30.4646694,176.7,8.67,-0.321,0.761,1.008,9,231.02
3610,2026-05-29T18:44:06.800Z,50.3732593,30.4646600,176.7,8.83,-0.092,0.537,0.966,9,229.21
3611,2026-05-29T18:44:06.900Z,50.3732536,30.4646510,176.7,8.94,-0.031,0.428,0.769,9,225.45
3612,2026-05-29T18:44:07.000Z,50.3732475,30.4646418,176.7,9.30,-0.103,0.441,0.873,9,224.12
3613,2026-05-29T18:44:07.100Z,50.3732412,30.4646332,176.7,9.29,-0.248,0.427,0.889,9,221.42
3614,2026-05-29T18:44:07.200Z,50.3732345,30.4646243,176.7,9.65,-0.198,0.236,0.932,9,220.68
3615,2026-05-29T18:44:07.300Z,50.3732277,30.4646160,176.7,9.70,-0.414,0.302,1.088,9,218.54
3616,2026-05-29T18:44:07.400Z,50.3732207,30.4646077,176.7,9.77,-0.414,0.302,1.088,9,217.45
3617,2026-05-29T18:44:07.500Z,50.3732134,30.4645993,176.7,10.08,-0.143,0.315,0.902,9,216.74
3618,2026-05-29T18:44:07.600Z,50.3732059,30.4645909,176.7,10.17,0.166,0.308,0.902,9,215.46
3619,2026-05-29T18:44:07.700Z,50.3731981,30.4645826,176.7,10.45,0.278,0.362,0.752,9,214.42
3620,2026-05-29T18:44:07.800Z,50.3731903,30.4645739,176.7,10.63,0.217,0.249,0.768,9,215.27
3621,2026-05-29T18:44:07.900Z,50.3731824,30.4645652,176.7,10.75,0.319,0.230,0.804,9,215.02
3622,2026-05-29T18:44:08.000Z,50.3731744,30.4645563,176.7,10.94,0.077,0.169,0.735,9,215.41
3623,2026-05-29T18:44:08.100Z,50.3731664,30.4645471,176.7,11.02,0.021,0.103,0.767,9,215.73
3624,2026-05-29T18:44:08.200Z,50.3731581,30.4645380,176.7,11.25,-0.076,0.101,0.815,9,215.14
3625,2026-05-29T18:44:08.300Z,50.3731498,30.4645289,176.7,11.34,-0.236,0.130,0.881,9,214.95
3626,2026-05-29T18:44:08.400Z,50.3731412,30.4645198,176.7,11.50,-0.427,0.070,0.822,9,214.33
3627,2026-05-29T18:44:08.500Z,50.3731324,30.4645109,176.7,11.63,-0.393,0.018,0.629,9,212.97
3628,2026-05-29T18:44:08.600Z,50.3731234,30.4645021,176.7,11.78,-0.371,0.129,0.418,9,212.08
3629,2026-05-29T18:44:08.700Z,50.3731142,30.4644939,176.7,11.84,-0.169,0.187,0.152,9,209.68
3630,2026-05-29T18:44:08.800Z,50.3731046,30.4644860,176.7,12.02,-0.197,0.240,-0.005,9,208.01
3631,2026-05-29T18:44:08.900Z,50.3730947,30.4644788,176.7,12.12,-0.150,0.298,-0.069,9,205.67
3632,2026-05-29T18:44:09.000Z,50.3730845,30.4644722,176.6,12.32,-0.175,0.374,-0.167,9,202.89
3633,2026-05-29T18:44:09.100Z,50.3730741,30.4644668,176.6,12.14,-0.215,0.626,-0.110,9,198.74
3634,2026-05-29T18:44:09.200Z,50.3730635,30.4644632,176.6,12.05,-0.294,0.601,-0.117,9,192.51
3635,2026-05-29T18:44:09.300Z,50.3730524,30.4644589,176.6,12.68,-0.458,0.630,-0.053,9,193.89
3636,2026-05-29T18:44:09.400Z,50.3730417,30.4644571,176.6,12.05,-0.385,0.736,0.092,9,186.71
3637,2026-05-29T18:44:09.500Z,50.3730305,30.4644571,176.6,12.45,-0.059,0.735,0.128,9,180.54
3638,2026-05-29T18:44:09.600Z,50.3730194,30.4644570,176.6,12.35,-0.039,0.608,0.216,9,180.04
3639,2026-05-29T18:44:09.700Z,50.3730083,30.4644596,176.6,12.47,-0.204,0.683,0.268,9,172.13
3640,2026-05-29T18:44:09.800Z,50.3729974,30.4644630,176.6,12.43,0.082,0.698,0.160,9,169.28
3641,2026-05-29T18:44:09.900Z,50.3729867,30.4644677,176.6,12.36,-0.036,0.741,0.108,9,164.63
3642,2026-05-29T18:44:10.000Z,50.3729761,30.4644737,176.6,12.52,-0.279,0.859,0.297,9,160.45
3643,2026-05-29T18:44:10.100Z,50.3729662,30.4644814,176.6,12.42,-0.133,0.698,0.173,9,154.63
3644,2026-05-29T18:44:10.200Z,50.3729567,30.4644895,176.6,12.10,0.204,0.767,0.236,9,151.61
3645,2026-05-29T18:44:10.300Z,50.3729474,30.4644999,176.6,12.71,0.256,0.749,0.345,9,145.19
3646,2026-05-29T18:44:10.400Z,50.3729386,30.4645106,176.5,12.43,0.220,0.586,0.319,9,142.42
3647,2026-05-29T18:44:10.500Z,50.3729303,30.4645222,176.5,12.42,0.261,0.698,0.162,9,139.09
3648,2026-05-29T18:44:10.600Z,50.3729222,30.4645353,176.5,13.03,-0.145,0.871,0.252,9,134.61
3649,2026-05-29T18:44:10.700Z,50.3729140,30.4645478,176.6,12.79,-0.383,0.803,0.242,9,135.45
3650,2026-05-29T18:44:10.800Z,50.3729065,30.4645615,176.6,12.94,-0.486,0.691,0.260,9,131.11
3651,2026-05-29T18:44:10.900Z,50.3728984,30.4645753,176.7,13.32,-0.352,0.615,0.327,9,132.13
3652,2026-05-29T18:44:11.000Z,50.3728913,30.4645897,176.7,13.09,-0.248,0.353,0.199,9,128.52
3653,2026-05-29T18:44:11.100Z,50.3728840,30.4646041,176.7,13.11,-0.200,0.168,0.303,9,128.47
3654,2026-05-29T18:44:11.200Z,50.3728768,30.4646184,176.8,13.03,-0.131,0.109,0.343,9,128.16
3655,2026-05-29T18:44:11.300Z,50.3728696,30.4646332,176.8,13.21,-0.134,0.097,0.363,9,127.31
3656,2026-05-29T18:44:11.400Z,50.3728624,30.4646480,176.8,13.26,0.012,0.228,0.285,9,127.46
3657,2026-05-29T18:44:11.500Z,50.3728552,30.4646629,176.8,13.29,-0.051,0.382,0.570,9,127.06
3658,2026-05-29T18:44:11.600Z,50.3728472,30.4646788,176.8,14.17,0.116,0.290,0.597,9,127.95
3659,2026-05-29T18:44:11.700Z,50.3728401,30.4646937,176.8,13.38,0.368,0.501,0.488,9,127.18
3660,2026-05-29T18:44:11.800Z,50.3728329,30.4647095,176.8,13.76,0.361,0.640,0.538,9,126.28
3661,2026-05-29T18:44:11.900Z,50.3728263,30.4647252,176.9,13.44,0.034,0.597,0.619,9,125.08
3662,2026-05-29T18:44:12.000Z,50.3728210,30.4647404,176.9,12.45,-0.087,0.576,0.590,9,122.90
3663,2026-05-29T18:44:12.100Z,50.3728146,30.4647548,176.9,12.58,0.093,0.696,0.567,9,123.38
3664,2026-05-29T18:44:12.200Z,50.3728144,30.4647741,176.9,12.36,-0.448,0.561,0.784,9,113.17
3665,2026-05-29T18:44:12.300Z,50.3728127,30.4647873,176.9,10.69,-0.525,0.588,0.645,9,109.10
3666,2026-05-29T18:44:12.400Z,50.3728118,30.4648057,176.9,11.64,-0.242,0.667,0.635,9,104.76
3667,2026-05-29T18:44:12.500Z,50.3728115,30.4648226,176.9,11.02,-0.336,0.783,0.419,9,99.81
3668,2026-05-29T18:44:12.600Z,50.3728114,30.4648386,176.9,10.87,-0.486,1.211,0.234,9,96.13
3669,2026-05-29T18:44:12.700Z,50.3728121,30.4648540,176.8,10.78,-0.398,1.106,-0.014,9,92.07
3670,2026-05-29T18:44:12.800Z,50.3728133,30.4648678,176.9,10.05,-0.335,1.342,0.009,9,87.85
3671,2026-05-29T18:44:12.900Z,50.3728170,30.4648805,176.9,9.50,-0.578,1.358,-0.169,9,78.00
3672,2026-05-29T18:44:13.000Z,50.3728210,30.4648931,176.9,9.43,-0.406,1.320,-0.077,9,70.65
3673,2026-05-29T18:44:13.100Z,50.3728260,30.4649054,176.9,9.69,-0.480,0.910,0.045,9,63.47
3674,2026-05-29T18:44:13.200Z,50.3728324,30.4649151,177.0,9.33,-0.431,1.183,0.402,9,50.74
3675,2026-05-29T18:44:13.300Z,50.3728387,30.4649242,177.0,9.35,-0.514,0.844,0.588,9,44.29
3676,2026-05-29T18:44:13.400Z,50.3728452,30.4649325,177.0,9.35,-0.380,0.955,0.842,9,40.22
3677,2026-05-29T18:44:13.500Z,50.3728524,30.4649387,177.0,9.25,-0.355,0.831,0.975,9,30.10
3678,2026-05-29T18:44:13.600Z,50.3728597,30.4649439,177.0,9.06,-0.345,1.018,1.057,9,25.36
3679,2026-05-29T18:44:13.700Z,50.3728676,30.4649474,177.0,9.16,-0.362,0.903,0.918,9,16.61
3680,2026-05-29T18:44:13.800Z,50.3728751,30.4649497,177.1,8.75,-0.313,0.956,0.897,9,11.96
3681,2026-05-29T18:44:13.900Z,50.3728830,30.4649506,177.1,8.90,-0.329,0.978,0.875,9,5.18
3682,2026-05-29T18:44:14.000Z,50.3728909,30.4649496,177.0,8.97,-0.315,1.134,0.878,9,357.04
3683,2026-05-29T18:44:14.100Z,50.3728985,30.4649477,177.0,8.76,-0.211,1.105,0.830,9,352.26
3684,2026-05-29T18:44:14.200Z,50.3729057,30.4649440,176.9,8.71,-0.006,1.087,0.684,9,344.03
3685,2026-05-29T18:44:14.300Z,50.3729125,30.4649398,177.0,8.38,-0.065,1.160,0.614,9,340.26
3686,2026-05-29T18:44:14.400Z,50.3729194,30.4649333,176.9,9.00,0.142,1.123,0.507,9,331.16
3687,2026-05-29T18:44:14.500Z,50.3729255,30.4649275,176.8,8.19,0.110,1.225,0.394,9,330.29
3688,2026-05-29T18:44:14.600Z,50.3729305,30.4649188,176.8,8.30,0.110,1.225,0.394,9,317.47
3689,2026-05-29T18:44:14.700Z,50.3729349,30.4649099,176.8,7.98,-0.084,1.177,0.652,9,312.38
3690,2026-05-29T18:44:14.800Z,50.3729389,30.4649002,176.9,8.09,0.060,1.045,0.692,9,305.05
3691,2026-05-29T18:44:14.900Z,50.3729419,30.4648898,176.9,8.09,0.019,1.046,0.883,9,296.93
3692,2026-05-29T18:44:15.000Z,50.3729434,30.4648797,177.0,7.52,-0.089,0.939,0.934,9,288.38
3693,2026-05-29T18:44:15.100Z,50.3729445,30.4648684,177.1,7.84,-0.011,1.030,0.887,9,282.06
3694,2026-05-29T18:44:15.200Z,50.3729442,30.4648567,177.4,7.77,-0.298,0.978,0.980,9,271.79
3695,2026-05-29T18:44:15.300Z,50.3729433,30.4648462,177.5,7.43,-0.359,0.950,1.055,9,265.18
3696,2026-05-29T18:44:15.400Z,50.3729418,30.4648350,177.7,7.81,-0.269,0.884,1.022,9,259.56
3697,2026-05-29T18:44:15.500Z,50.3729393,30.4648246,177.9,7.67,-0.196,0.869,1.003,9,251.60
3698,2026-05-29T18:44:15.600Z,50.3729362,30.4648149,178.0,7.47,-0.152,0.815,0.936,9,246.51
3699,2026-05-29T18:44:15.700Z,50.3729324,30.4648052,178.2,7.89,0.032,0.962,0.905,9,240.63
3700,2026-05-29T18:44:15.800Z,50.3729280,30.4647965,178.4,7.70,0.016,0.935,0.813,9,233.74
3701,2026-05-29T18:44:15.900Z,50.3729233,30.4647881,178.4,7.93,-0.157,0.872,0.908,9,229.55
3702,2026-05-29T18:44:16.000Z,50.3729181,30.4647801,178.6,8.00,-0.188,0.742,0.832,9,224.09
3703,2026-05-29T18:44:16.100Z,50.3729128,30.4647723,178.7,8.08,-0.282,0.694,0.805,9,222.88
3704,2026-05-29T18:44:16.200Z,50.3729071,30.4647653,178.8,8.00,-0.419,0.562,0.899,9,218.29
3705,2026-05-29T18:44:16.300Z,50.3729011,30.4647583,179.0,8.19,-0.407,0.443,0.923,9,216.18
3706,2026-05-29T18:44:16.400Z,50.3728949,30.4647516,179.1,8.37,-0.335,0.371,0.872,9,214.30
3707,2026-05-29T18:44:16.500Z,50.3728887,30.4647446,179.3,8.42,-0.218,0.408,0.934,9,215.57
3708,2026-05-29T18:44:16.600Z,50.3728822,30.4647379,179.4,8.64,-0.305,0.346,1.116,9,213.65
3709,2026-05-29T18:44:16.700Z,50.3728758,30.4647312,179.5,8.59,-0.240,0.218,1.023,9,213.93
3710,2026-05-29T18:44:16.800Z,50.3728693,30.4647242,179.5,8.83,-0.274,0.202,1.065,9,214.40
3711,2026-05-29T18:44:16.900Z,50.3728626,30.4647172,179.6,8.96,-0.116,0.172,0.954,9,214.25
3712,2026-05-29T18:44:17.000Z,50.3728560,30.4647095,179.6,9.26,-0.208,0.072,0.796,9,216.05
3713,2026-05-29T18:44:17.100Z,50.3728492,30.4647022,179.6,9.20,-0.217,0.025,0.692,9,215.50
3714,2026-05-29T18:44:17.200Z,50.3728424,30.4646946,179.6,9.28,-0.217,0.055,0.809,9,216.41
3715,2026-05-29T18:44:17.300Z,50.3728353,30.4646864,179.6,9.72,-0.181,0.057,0.794,9,217.22
3716,2026-05-29T18:44:17.400Z,50.3728282,30.4646781,179.5,9.90,-0.317,0.034,0.836,9,217.05
3717,2026-05-29T18:44:17.500Z,50.3728211,30.4646693,179.5,10.03,-0.428,0.044,1.054,9,217.71
3718,2026-05-29T18:44:17.600Z,50.3728141,30.4646605,179.4,10.01,-0.104,0.156,0.915,9,219.26
3719,2026-05-29T18:44:17.700Z,50.3728069,30.4646512,179.4,10.30,0.063,0.177,0.721,9,219.73
3720,2026-05-29T18:44:17.800Z,50.3727993,30.4646419,179.2,10.66,0.152,0.173,0.589,9,219.49
3721,2026-05-29T18:44:17.900Z,50.3727917,30.4646326,179.0,10.73,0.000,0.127,0.665,9,219.60
3722,2026-05-29T18:44:18.000Z,50.3727846,30.4646217,178.9,10.89,0.099,0.117,0.726,9,223.75
3723,2026-05-29T18:44:18.100Z,50.3727772,30.4646105,178.8,11.34,-0.162,-0.003,0.876,9,223.97
3724,2026-05-29T18:44:18.200Z,50.3727701,30.4645988,178.7,11.49,-0.456,0.025,0.884,9,226.09
3725,2026-05-29T18:44:18.300Z,50.3727631,30.4645863,178.5,11.76,-0.499,0.019,0.895,9,228.80
3726,2026-05-29T18:44:18.400Z,50.3727559,30.4645731,178.4,12.22,-0.342,-0.010,0.768,9,229.44
3727,2026-05-29T18:44:18.500Z,50.3727492,30.4645593,178.2,12.30,-0.376,0.027,0.574,9,232.54
3728,2026-05-29T18:44:18.600Z,50.3727426,30.4645458,178.0,12.18,-0.199,-0.042,0.524,9,234.21
3729,2026-05-29T18:44:18.700Z,50.3727367,30.4645309,177.9,12.45,-0.017,-0.205,0.654,9,237.45
3730,2026-05-29T18:44:18.800Z,50.3727323,30.4645161,177.7,11.70,0.031,-0.444,0.757,9,244.44
3731,2026-05-29T18:44:18.900Z,50.3727287,30.4645023,177.5,10.77,0.113,-0.147,0.706,9,247.04
3732,2026-05-29T18:44:19.000Z,50.3727251,30.4644875,177.5,11.29,0.113,-0.147,0.769,9,249.80
3733,2026-05-29T18:44:19.100Z,50.3727228,30.4644732,177.4,10.47,-0.186,0.030,0.743,9,255.09
3734,2026-05-29T18:44:19.200Z,50.3727215,30.4644591,177.4,10.14,-0.154,0.280,0.647,9,260.65
3735,2026-05-29T18:44:19.300Z,50.3727215,30.4644444,177.4,10.30,-0.239,0.637,0.652,9,267.61
3736,2026-05-29T18:44:19.400Z,50.3727221,30.4644305,177.4,9.91,-0.191,0.477,0.780,9,272.03
3737,2026-05-29T18:44:19.500Z,50.3727237,30.4644164,177.5,10.18,-0.034,0.513,0.688,9,277.79
3738,2026-05-29T18:44:19.600Z,50.3727260,30.4644040,177.4,9.23,0.111,0.026,0.707,9,283.34
3739,2026-05-29T18:44:19.700Z,50.3727296,30.4643931,177.3,8.76,0.022,-0.389,0.767,9,294.45
3740,2026-05-29T18:44:19.800Z,50.3727338,30.4643830,177.3,8.46,-0.032,-0.750,0.736,9,300.15
3741,2026-05-29T18:44:19.900Z,50.3727384,30.4643741,177.4,8.02,-0.068,-1.079,0.749,9,306.95
3742,2026-05-29T18:44:20.000Z,50.3727439,30.4643674,177.4,7.55,-0.261,-1.356,0.746,9,317.31
3743,2026-05-29T18:44:20.100Z,50.3727487,30.4643618,177.3,6.72,-0.194,-1.010,0.824,9,321.55
3744,2026-05-29T18:44:20.200Z,50.3727544,30.4643571,177.3,6.87,-0.123,-0.730,0.831,9,329.00
3745,2026-05-29T18:44:20.300Z,50.3727602,30.4643530,177.4,6.84,-0.213,-0.738,1.043,9,333.70
3746,2026-05-29T18:44:20.400Z,50.3727666,30.4643507,177.4,7.05,-0.155,-0.356,1.072,9,342.95
3747,2026-05-29T18:44:20.500Z,50.3727731,30.4643499,177.5,6.94,-0.018,-0.136,1.160,9,352.53
3748,2026-05-29T18:44:20.600Z,50.3727788,30.4643499,177.5,6.43,0.016,-0.128,1.258,9,358.00
3749,2026-05-29T18:44:20.700Z,50.3727846,30.4643527,177.5,6.46,0.192,-0.128,1.111,9,12.52
3750,2026-05-29T18:44:20.800Z,50.3727916,30.4643543,177.5,7.61,0.446,0.221,0.897,9,8.84
3751,2026-05-29T18:44:20.900Z,50.3727969,30.4643582,177.5,6.55,0.207,-0.051,0.779,9,20.25
3752,2026-05-29T18:44:21.000Z,50.3728025,30.4643625,177.5,6.88,0.325,-0.178,0.742,9,24.32
3753,2026-05-29T18:44:21.100Z,50.3728081,30.4643686,177.5,7.26,0.402,-0.141,0.564,9,32.40
3754,2026-05-29T18:44:21.200Z,50.3728138,30.4643746,177.5,7.63,0.185,-0.199,0.787,9,33.39
3755,2026-05-29T18:44:21.300Z,50.3728194,30.4643809,177.4,7.74,0.260,-0.004,0.994,9,34.97
3756,2026-05-29T18:44:21.400Z,50.3728258,30.4643862,177.5,7.82,0.260,-0.004,0.994,9,29.00
3757,2026-05-29T18:44:21.500Z,50.3728321,30.4643912,177.4,7.91,0.095,0.241,1.033,9,26.25
3758,2026-05-29T18:44:21.600Z,50.3728390,30.4643956,177.4,8.12,-0.102,0.288,1.047,9,22.14
3759,2026-05-29T18:44:21.700Z,50.3728460,30.4643983,177.4,7.92,-0.163,0.509,1.057,9,14.17
3760,2026-05-29T18:44:21.800Z,50.3728533,30.4643998,177.4,8.14,-0.378,0.587,1.228,9,7.74
3761,2026-05-29T18:44:21.900Z,50.3728608,30.4644001,177.4,8.29,-0.329,0.626,1.124,9,1.54
3762,2026-05-29T18:44:22.000Z,50.3728682,30.4643986,177.4,8.20,-0.395,0.753,1.119,9,352.67
3763,2026-05-29T18:44:22.100Z,50.3728757,30.4643957,177.4,8.52,-0.332,0.934,1.079,9,346.21
3764,2026-05-29T18:44:22.200Z,50.3728824,30.4643911,177.3,8.34,-0.163,1.060,0.898,9,337.82
3765,2026-05-29T18:44:22.300Z,50.3728887,30.4643849,177.3,8.28,-0.133,1.045,0.878,9,328.61
3766,2026-05-29T18:44:22.400Z,50.3728952,30.4643781,177.3,8.62,-0.163,0.954,0.988,9,326.09
3767,2026-05-29T18:44:22.500Z,50.3729010,30.4643706,177.3,8.50,-0.280,0.940,1.110,9,321.38
3768,2026-05-29T18:44:22.600Z,50.3729056,30.4643616,177.2,8.38,-0.364,0.951,1.124,9,309.92
3769,2026-05-29T18:44:22.700Z,50.3729098,30.4643518,177.2,8.29,-0.469,0.929,1.149,9,304.25
3770,2026-05-29T18:44:22.800Z,50.3729126,30.4643413,177.2,8.07,-0.556,1.017,1.194,9,294.27
3771,2026-05-29T18:44:22.900Z,50.3729149,30.4643301,177.2,8.27,-0.370,1.135,0.943,9,288.34
3772,2026-05-29T18:44:23.000Z,50.3729158,30.4643187,177.2,8.16,-0.231,1.233,0.795,9,278.75
3773,2026-05-29T18:44:23.100Z,50.3729156,30.4643075,177.2,7.98,-0.228,1.113,0.815,9,270.44
3774,2026-05-29T18:44:23.200Z,50.3729151,30.4642960,177.2,8.14,-0.207,1.150,0.842,9,266.26
3775,2026-05-29T18:44:23.300Z,50.3729130,30.4642850,177.2,8.07,-0.088,1.132,0.740,9,254.82
3776,2026-05-29T18:44:23.400Z,50.3729105,30.4642743,177.2,8.09,-0.251,1.104,0.963,9,249.88
3777,2026-05-29T18:44:23.500Z,50.3729068,30.4642645,177.2,8.13,-0.307,1.057,1.054,9,241.10
3778,2026-05-29T18:44:23.600Z,50.3729025,30.4642552,177.2,8.08,-0.262,1.050,0.934,9,234.27
3779,2026-05-29T18:44:23.700Z,50.3728974,30.4642464,177.2,8.35,-0.137,1.055,0.858,9,228.95
3780,2026-05-29T18:44:23.800Z,50.3728915,30.4642390,177.2,8.39,-0.247,1.036,0.910,9,219.63
3781,2026-05-29T18:44:23.900Z,50.3728852,30.4642326,177.2,8.34,-0.204,0.910,0.835,9,213.10
3782,2026-05-29T18:44:24.000Z,50.3728782,30.4642267,177.2,8.73,-0.160,0.905,0.763,9,208.36
3783,2026-05-29T18:44:24.100Z,50.3728707,30.4642223,177.2,8.85,-0.151,0.916,0.842,9,201.25
3784,2026-05-29T18:44:24.200Z,50.3728630,30.4642181,177.2,9.03,-0.233,0.833,0.813,9,199.74
3785,2026-05-29T18:44:24.300Z,50.3728552,30.4642155,177.2,8.88,-0.250,0.768,0.901,9,192.76
3786,2026-05-29T18:44:24.400Z,50.3728466,30.4642140,177.1,9.45,-0.291,0.743,0.942,9,187.55
